Date,Symbol,Open,High,Low,Close,Volume,Data_Source,Daily_Return,SMA_20,SMA_50,SMA_200,Rolling_Volume_20,Volatility_20,Drawdown,Trend_Signal,Long_Term_Trend,Return_ZScore,Return_Anomaly,Volatility_Spike,High_Volume_Event,Risk_Score,Event_Label
2024-05-01,MSFT,392.6099853515625,401.7200012207031,390.30999755859375,394.94000244140625,23562500,yfinance,0.014409411200334787,411.0139984130859,413.6616003417969,370.16300064086914,20695800.0,0.014674047647846855,-0.08018723494263802,Short-term downward,Above long MA,1.124034647773074,False,False,False,48.5,normal
2024-05-02,MSFT,397.6600036621094,399.92999267578125,394.6499938964844,397.8399963378906,17709400,yfinance,0.0073428720275419135,410.01199798583986,413.5748004150391,370.35475067138674,20612725.0,0.014832487099766882,-0.07343316751952222,Short-term downward,Above long MA,0.5748040296147682,False,False,False,42.1,normal
2024-05-03,MSFT,402.2799987792969,407.1499938964844,401.8599853515625,406.6600036621094,17446700,yfinance,0.022169735082964825,409.0689987182617,413.4750006103516,370.61265075683593,20657320.0,0.015139347463664136,-0.05289142630676813,Short-term downward,Above long MA,1.6947639204763458,False,False,False,50.2,normal
2024-05-06,MSFT,408.760009765625,413.92999267578125,406.3699951171875,413.5400085449219,16996600,yfinance,0.016918321990989416,408.5164993286133,413.5390008544922,370.9460008239746,20793530.0,0.015728506576446994,-0.036867938496599306,Short-term downward,Above long MA,1.2584669222729665,False,False,False,48.7,normal
2024-05-07,MSFT,414.6600036621094,414.6700134277344,409.0899963378906,409.3399963378906,20018200,yfinance,-0.010156241524996279,407.669499206543,413.57500061035154,371.2738508605957,21169595.0,0.01580094903792025,-0.0466497403336954,Short-term downward,Above long MA,-0.7363959125921513,False,False,False,45.6,normal
2024-05-08,MSFT,408.1700134277344,412.2300109863281,406.7099914550781,410.5400085449219,11792300,yfinance,0.0029315781935970175,407.0334991455078,413.6362005615234,371.6010009765625,20948380.0,0.01578691610091636,-0.04385491950159759,Short-term downward,Above long MA,0.22988001985692222,False,False,False,37.9,normal
2024-05-09,MSFT,410.57000732421875,412.7200012207031,409.1000061035156,412.32000732421875,14689700,yfinance,0.004335749847148129,406.2529998779297,413.72820068359374,371.90770095825195,20784545.0,0.01557883089786178,-0.039709313614975206,Short-term downward,Above long MA,0.310425316470063,False,False,False,37.6,normal
2024-05-10,MSFT,412.94000244140625,415.3800048828125,411.79998779296875,414.739990234375,13402300,yfinance,0.005869186231977741,405.8949996948242,413.7502001953125,372.2925509643555,20491970.0,0.015384116765408823,-0.03407318873974774,Short-term downward,Above long MA,0.4322020838351013,False,False,False,37.9,normal
2024-05-13,MSFT,418.010009765625,418.3500061035156,410.82000732421875,413.7200012207031,15440200,yfinance,-0.0024593457049932876,405.8989990234375,413.71460021972655,372.70755096435545,20250305.0,0.014743896526576624,-0.03644873669435855,Short-term downward,Above long MA,-0.22008559613333892,False,False,False,32.4,normal
2024-05-14,MSFT,412.0199890136719,417.489990234375,411.54998779296875,416.55999755859375,15109300,yfinance,0.0068645371978899306,405.9979995727539,413.7473999023438,373.0985009765625,20167490.0,0.014814873339717014,-0.029834403205323046,Short-term downward,Above long MA,0.48776604399412726,False,False,False,35.7,normal
2024-05-15,MSFT,417.8999938964844,423.80999755859375,417.2699890136719,423.0799865722656,22239500,yfinance,0.01565198063156492,406.5599990844727,414.1559997558594,373.5343008422852,20486690.0,0.015098593919297036,-0.014649390074882085,Short-term downward,Above long MA,1.1345013898929777,False,False,False,42.3,normal
2024-05-16,MSFT,421.79998779296875,425.4200134277344,420.3500061035156,420.989990234375,17530100,yfinance,-0.004939955573941224,407.3959991455078,414.53399963378905,373.9575508117676,20311700.0,0.01445456005782777,-0.019516978312667965,Short-term downward,Above long MA,-0.444391537670768,False,False,False,32.5,normal
2024-05-17,MSFT,422.5400085449219,422.9200134277344,418.0299987792969,420.2099914550781,15352200,yfinance,-0.0018527727437477326,408.4504989624023,414.7553991699219,374.421100769043,19551020.0,0.014064966405177785,-0.021333590530957625,Short-term downward,Above long MA,-0.17946398583201803,False,False,False,26.9,normal
2024-05-20,MSFT,420.2099914550781,426.7699890136719,419.989990234375,425.3399963378906,16272100,yfinance,0.012208193491660246,409.669499206543,415.13779907226564,374.91450073242186,19350280.0,0.0142217987041222,-0.009385841640371151,Short-term downward,Above long MA,0.9036973597295338,False,False,False,36.1,normal
2024-05-21,MSFT,426.8299865722656,432.9700012207031,424.8500061035156,429.0400085449219,21453300,yfinance,0.008698951988733272,410.7429992675781,415.6281994628906,375.42080078125,19636220.0,0.013938465143386715,-0.0007685366374414748,Short-term downward,Above long MA,0.6082313123978721,False,False,False,29.9,normal
2024-05-22,MSFT,430.0899963378906,432.4100036621094,427.1300048828125,430.5199890136719,18073700,yfinance,0.00344951622057188,411.81599884033204,415.9329992675781,375.92285079956054,19786640.0,0.013937768189130373,0.0,Short-term downward,Above long MA,0.19211048408839754,False,False,False,22.6,normal
2024-05-23,MSFT,432.9700012207031,433.6000061035156,425.4200134277344,427.0,17211700,yfinance,-0.008176133753362347,413.21399841308596,416.17099914550784,376.4276008605957,18617900.0,0.012686312232345127,-0.008176133753362347,Short-term downward,Above long MA,-0.7042365251802284,False,False,False,28.5,normal
2024-05-24,MSFT,427.19000244140625,431.05999755859375,424.4100036621094,430.1600036621094,11855300,yfinance,0.007400476960443436,414.40599822998047,416.2697991943359,376.9672508239746,17725930.0,0.012245695270942443,-0.0008361640823860705,Short-term downward,Above long MA,0.5240859047406633,False,False,False,23.3,normal
2024-05-28,MSFT,429.6300048828125,430.82000732421875,426.6000061035156,430.32000732421875,15718000,yfinance,0.0003719631317351535,415.8094985961914,416.5477990722656,377.5042008972168,17532725.0,0.011882728807789372,-0.0004645119728616809,Short-term downward,Above long MA,-0.022965883992546093,False,False,False,13.3,normal
2024-05-29,MSFT,425.69000244140625,430.94000244140625,425.69000244140625,429.1700134277344,15517100,yfinance,-0.0026724155905164526,417.80149993896487,416.78479919433596,378.04500091552734,16869510.0,0.008620579609148794,-0.003135686194339793,Short-term upward,Above long MA,-0.2606649414082027,False,False,False,8.5,normal
2024-05-30,MSFT,424.29998779296875,424.29998779296875,414.239990234375,414.6700134277344,28394500,yfinance,-0.03378614429323723,418.7880004882812,416.6499993896484,378.4981509399414,17111110.0,0.011929141271310678,-0.0368158877413568,Short-term upward,Above long MA,-2.6639072645391417,True,False,False,38.2,abnormal_return
2024-05-31,MSFT,416.75,416.75,404.510009765625,415.1300048828125,47995300,yfinance,0.0011092951990325783,419.65250091552736,416.4479992675781,378.96450103759764,18625405.0,0.011877505494490813,-0.03574743222984389,Short-term upward,Above long MA,0.03840175834506608,False,False,True,18.7,high_volume
2024-06-03,MSFT,415.5299987792969,416.42999267578125,408.9200134277344,413.5199890136719,17484700,yfinance,-0.003878341363436566,419.9955001831055,416.1309991455078,379.4301010131836,18627305.0,0.010965239175977316,-0.0394871328482268,Short-term upward,Above long MA,-0.32527056144690475,False,False,False,19.6,normal
2024-06-04,MSFT,412.42999267578125,416.44000244140625,409.67999267578125,416.07000732421875,14348900,yfinance,0.006166614379704338,420.1220001220703,415.8775994873047,379.9260510253906,18494920.0,0.010386589460634416,-0.0335640203897577,Short-term upward,Above long MA,0.4478792066745192,False,False,False,19.5,normal
2024-06-05,MSFT,417.80999755859375,424.0799865722656,416.29998779296875,424.010009765625,16988000,yfinance,0.019083332856576485,420.85550079345705,415.9005999755859,380.4637010192871,18343410.0,0.010875256563185835,-0.015121200906283883,Short-term upward,Above long MA,1.4112815256092648,False,False,False,27.0,normal
2024-06-06,MSFT,424.010009765625,425.30999755859375,420.5799865722656,424.5199890136719,14861300,yfinance,0.0012027528508791185,421.5544998168945,415.9579998779297,380.9769009399414,18496860.0,0.010872816766037047,-0.013936635122903551,Short-term upward,Above long MA,0.0609453824590945,False,False,False,10.5,normal
2024-06-07,MSFT,426.20001220703125,426.2799987792969,423.0,423.8500061035156,13621700,yfinance,-0.0015782128698177411,422.13099975585936,416.0064001464844,381.4838510131836,18443460.0,0.010878705402624594,-0.015492853015808383,Short-term upward,Above long MA,-0.16071670844747343,False,False,False,12.6,normal
2024-06-10,MSFT,424.70001220703125,428.0799865722656,423.8900146484375,427.8699951171875,13982900,yfinance,0.009484461379694054,422.7875,416.14940002441404,381.9882009887695,18472490.0,0.010985743393093841,-0.006155333002204055,Short-term upward,Above long MA,0.768085657136262,False,False,False,20.8,normal
2024-06-11,MSFT,425.4800109863281,432.82000732421875,425.25,432.67999267578125,14551100,yfinance,0.011241726724203538,423.7354995727539,416.3115997314453,382.55175094604493,18428035.0,0.011144187549291949,0.0,Short-term upward,Above long MA,0.8862139941779648,False,False,False,20.7,normal
2024-06-12,MSFT,435.32000732421875,443.3999938964844,433.25,441.05999755859375,22366200,yfinance,0.019367673626388138,424.9604995727539,416.70399963378907,383.14215087890625,18790880.0,0.011747916208377167,0.0,Short-term upward,Above long MA,1.51506656185103,False,False,False,28.9,normal
2024-06-13,MSFT,440.8500061035156,443.3900146484375,439.3699951171875,441.5799865722656,15960600,yfinance,0.0011789530144428184,425.88549957275393,417.12659912109376,383.7315507507324,18476935.0,0.011362294618753488,0.0,Short-term upward,Above long MA,0.02712594017283118,False,False,False,9.6,normal
2024-06-14,MSFT,438.2799987792969,443.1400146484375,436.7200012207031,442.57000732421875,13582000,yfinance,0.002241996426600057,426.9645004272461,417.6203991699219,384.30235076904296,18279530.0,0.011237436044074735,0.0,Short-term upward,Above long MA,0.12509262391831613,False,False,False,9.9,normal
2024-06-17,MSFT,442.5899963378906,450.94000244140625,440.7200012207031,448.3699951171875,20790000,yfinance,0.013105243683446899,428.37250061035155,418.0773992919922,384.90025070190427,18551420.0,0.011424280064162105,0.0,Short-term upward,Above long MA,1.019550512285669,False,False,False,23.9,normal
2024-06-18,MSFT,449.7099914550781,450.1400146484375,444.8900146484375,446.3399963378906,17112500,yfinance,-0.004527508087971643,429.42250061035156,418.5123992919922,385.49315063476564,18593440.0,0.011350972914009095,-0.004527508087971643,Short-term upward,Above long MA,-0.43588500012435494,False,False,False,18.0,normal
2024-06-20,MSFT,446.29998779296875,446.5299987792969,441.2699890136719,445.70001220703125,19877400,yfinance,-0.001433848940516791,430.25550079345703,418.9007995605469,386.0783506774902,18514645.0,0.01128445359877813,-0.005954865265813347,Short-term upward,Above long MA,-0.19936042872874807,False,False,False,13.8,normal
2024-06-21,MSFT,447.3800048828125,450.5799865722656,446.510009765625,449.7799987792969,34187100,yfinance,0.009154109177745395,431.21850128173827,419.4311993408203,386.65950073242186,19320315.0,0.011395433130175724,0.0,Short-term upward,Above long MA,0.6682273828672359,False,False,False,19.9,normal
2024-06-24,MSFT,449.79998779296875,452.75,446.4100036621094,447.6700134277344,15913700,yfinance,-0.004691149800544747,432.252001953125,419.82599975585936,387.2334507751465,19255415.0,0.011253328289227114,-0.004691149800544747,Short-term upward,Above long MA,-0.4806667728491739,False,False,False,17.7,normal
2024-06-25,MSFT,448.25,451.4200134277344,446.75,450.95001220703125,16413400,yfinance,0.007326822616914752,433.29150238037107,420.4070001220703,387.8386508178711,19483320.0,0.011251626966979476,0.0,Short-term upward,Above long MA,0.5071547948503736,False,False,False,16.6,normal
2024-06-26,MSFT,449.0,453.6000061035156,448.19000244140625,452.1600036621094,16507000,yfinance,0.0026832052829008912,434.3835021972656,421.1773999023437,388.4281008911133,19522770.0,0.011241313016668157,0.0,Short-term upward,Above long MA,0.13040675425721282,False,False,False,10.2,normal
2024-06-27,MSFT,452.17999267578125,456.1700134277344,451.7699890136719,452.8500061035156,14806300,yfinance,0.0015260138796395761,435.5675018310547,421.94280029296874,389.00265090942383,19487230.0,0.011177895947143326,0.0,Short-term upward,Above long MA,0.021537268207222075,False,False,False,8.1,normal
2024-06-28,MSFT,453.07000732421875,455.3800048828125,446.4100036621094,446.95001220703125,28362300,yfinance,-0.013028583011955863,437.1815017700195,422.6450006103516,389.57855102539065,19485620.0,0.00816455617789448,-0.013028583011955863,Short-term upward,Above long MA,-1.170498217894023,False,False,False,20.0,normal
2024-07-01,MSFT,448.6600036621094,457.3699951171875,445.6600036621094,456.7300109863281,17662800,yfinance,0.021881638913048507,439.2615020751953,423.6942010498047,390.1819010925293,17968995.0,0.00907634931717046,0.0,Short-term upward,Above long MA,1.6499003909321486,False,False,False,20.9,normal
2024-07-02,MSFT,453.20001220703125,459.5899963378906,453.1099853515625,459.2799987792969,13979800,yfinance,0.005583140436648648,441.54950256347655,424.89740112304685,390.7848010253906,17793750.0,0.00884238101013218,0.0,Short-term upward,Above long MA,0.34920133390546576,False,False,False,8.9,normal
2024-07-03,MSFT,458.19000244140625,461.0199890136719,457.8800048828125,460.7699890136719,9932800,yfinance,0.003244187071797633,443.78450164794924,426.0936010742187,391.43755096435547,17572945.0,0.0088514209799132,0.0,Short-term upward,Above long MA,0.14905963909163877,False,False,False,5.2,normal
2024-07-05,MSFT,459.6099853515625,468.3500061035156,458.9700012207031,467.55999755859375,16000300,yfinance,0.014736221339971767,445.96200103759764,427.29340087890625,392.13005096435546,17523560.0,0.008539192607341381,0.0,Short-term upward,Above long MA,1.0715464950569702,False,False,False,17.2,normal
2024-07-08,MSFT,466.54998779296875,467.70001220703125,464.4599914550781,466.239990234375,12962300,yfinance,-0.0028231827596699732,448.0480010986328,428.4370007324219,392.81800094604495,17428610.0,0.00867812511548437,-0.0028231827596699732,Short-term upward,Above long MA,-0.36950714084258446,False,False,False,10.3,normal
2024-07-09,MSFT,467.0,467.3299865722656,458.0,459.5400085449219,17207200,yfinance,-0.014370242428336288,449.83250122070314,429.6470007324219,393.5118510437012,17607885.0,0.00959118133698543,-0.017152855367330355,Short-term upward,Above long MA,-1.2693995162158136,False,False,False,23.6,normal
2024-07-10,MSFT,461.2200012207031,466.4599914550781,458.8599853515625,466.25,18196100,yfinance,0.014601539213798809,451.7515014648437,430.8456005859375,394.2454510498047,17818545.0,0.009808337114138947,-0.002801774243806232,Short-term upward,Above long MA,1.0483842589164165,False,False,False,20.9,normal
2024-07-11,MSFT,462.9800109863281,464.7799987792969,451.54998779296875,454.70001220703125,23111200,yfinance,-0.02477209178116624,452.8525024414063,431.8946008300781,394.9339010620117,18246550.0,0.011615799762639106,-0.027504460216254745,Short-term upward,Above long MA,-2.1249513497682946,False,False,False,34.5,normal
2024-07-12,MSFT,454.3299865722656,456.3599853515625,450.6499938964844,453.54998779296875,16324300,yfinance,-0.0025291937171509904,453.477001953125,433.1790008544922,395.61395095825196,17944455.0,0.010960611219846187,-0.029964089825433082,Short-term upward,Above long MA,-0.3297086761334265,False,False,False,18.0,normal
2024-07-15,MSFT,453.29998779296875,457.260009765625,451.42999267578125,453.9599914550781,14429400,yfinance,0.0009039878142307334,454.09600219726565,434.3594006347656,396.32305084228517,17867895.0,0.010961147294256084,-0.029087189183269024,Short-term upward,Above long MA,-0.06420314865776452,False,False,False,13.1,normal
2024-07-16,MSFT,454.2200012207031,454.29998779296875,446.6600036621094,449.5199890136719,17175700,yfinance,-0.009780602971585006,454.4435012817383,435.39300048828125,397.0067007446289,18047580.0,0.011240983831004048,-0.0385833019058931,Short-term upward,Above long MA,-0.9516919556407485,False,False,False,28.7,normal
2024-07-17,MSFT,442.5899963378906,444.8500061035156,439.17999267578125,443.5199890136719,21778000,yfinance,-0.01334757106834128,454.2010009765625,436.1302001953125,397.6561006164551,18096980.0,0.011277996279131312,-0.051415879609994275,Short-term upward,Above long MA,-1.241618696300785,False,False,False,32.5,normal
2024-07-18,MSFT,444.3399963378906,444.6499938964844,434.3999938964844,440.3699951171875,20794800,yfinance,-0.007102259141666956,453.90250091552736,436.6667999267578,398.27920059204104,18281095.0,0.011341110777510304,-0.05815296985067431,Short-term upward,Above long MA,-0.7120497439594908,False,False,False,28.4,normal
2024-07-19,MSFT,433.1000061035156,441.1400146484375,432.0,437.1099853515625,20940400,yfinance,-0.007402888030001886,453.4729995727539,437.2221997070312,398.85575057983397,18334245.0,0.01144197169774806,-0.06512535795625951,Short-term upward,Above long MA,-0.7100496679280176,False,False,False,29.8,normal
2024-07-22,MSFT,441.7900085449219,444.6000061035156,438.9100036621094,442.94000244140625,15808800,yfinance,0.013337643351145845,453.13099975585936,437.8701995849609,399.50350051879883,17415330.0,0.011671585934101503,-0.05265633340264997,Short-term upward,Above long MA,0.9728975722330152,False,False,False,32.7,normal
2024-07-23,MSFT,443.8999938964844,448.3900146484375,443.1000061035156,444.8500061035156,13107100,yfinance,0.0043121046904361915,452.98999938964846,438.5207995605469,400.132950592041,17275000.0,0.011683214385484348,-0.04857128833446056,Short-term upward,Above long MA,0.2061081756446118,False,False,False,22.3,normal
2024-07-24,MSFT,440.45001220703125,441.4800109863281,427.5899963378906,428.8999938964844,26805800,yfinance,-0.035854809459797354,451.8874984741211,438.8039996337891,400.68065063476564,17794620.0,0.013974463887413259,-0.08268458350580898,Short-term upward,Above long MA,-2.9319413602632673,True,False,False,50.7,abnormal_return
2024-07-25,MSFT,428.79998779296875,429.79998779296875,417.510009765625,418.3999938964844,29943800,yfinance,-0.024481231404573478,450.19949798583986,438.89759948730466,401.13635055541994,18466460.0,0.014751852032592206,-0.10514159448798599,Short-term upward,Above long MA,-1.9532596648632576,False,False,False,56.1,normal
2024-07-26,MSFT,418.20001220703125,428.9200134277344,417.2699890136719,425.2699890136719,23583800,yfinance,0.016419682641982014,448.8204971313477,439.07179931640627,401.6136004638672,18905335.0,0.015395077325606035,-0.09044830345996857,Short-term upward,Above long MA,1.2065953596264083,False,False,False,53.6,normal
2024-07-29,MSFT,431.5799865722656,432.1499938964844,424.70001220703125,426.7300109863281,15125800,yfinance,0.0034331648373364665,447.8094970703125,439.1447998046875,402.1053004455566,18243510.0,0.015271578730290548,-0.0873256625576676,Short-term upward,Above long MA,0.16935977680565134,False,False,False,39.6,normal
2024-07-30,MSFT,427.7200012207031,429.04998779296875,417.3599853515625,422.9200134277344,32687600,yfinance,-0.00892835624517585,446.11899719238284,439.1834002685547,402.55780044555667,18994750.0,0.014233116900246881,-0.09547434417818257,Short-term upward,Above long MA,-0.8176040805435338,False,False,False,47.1,normal
2024-07-31,MSFT,420.5,421.7799987792969,412.2099914550781,418.3500061035156,42891400,yfinance,-0.010805843136103221,444.07249755859374,439.1462005615234,402.99375045776367,20440330.0,0.01413951527142769,-0.105248506527574,Short-term upward,Above long MA,-0.9431522042884413,False,False,True,49.1,high_volume
2024-08-01,MSFT,420.7900085449219,427.4599914550781,413.0899963378906,417.1099853515625,30296400,yfinance,-0.002964074898677782,441.8894973754883,438.9816003417969,403.44065032958986,21458510.0,0.014026854728227189,-0.10790061696993003,Short-term upward,Above long MA,-0.2681347068757325,False,False,False,40.0,normal
2024-08-02,MSFT,412.489990234375,415.0,404.3399963378906,408.489990234375,29437900,yfinance,-0.020666000383381178,438.93599700927734,438.57059997558594,403.81990020751954,22130390.0,0.013651066143709494,-0.12633674316164356,Short-term upward,Above long MA,-1.7139896468950917,False,False,False,54.4,normal
2024-08-05,MSFT,389.1700134277344,401.0400085449219,385.5799865722656,395.1499938964844,40709200,yfinance,-0.03265685000074703,435.3814971923828,437.8632000732422,404.13535018920896,23517735.0,0.014794070997989073,-0.15486783309137797,Short-term downward,Above long MA,-2.5103343250902785,True,False,True,61.5,abnormal_return
2024-08-06,MSFT,400.0,405.6700134277344,398.5,399.6099853515625,24946500,yfinance,0.011286831643597228,432.38499603271487,437.3153997802734,404.482850189209,23904700.0,0.015327517259727778,-0.1453289686068917,Short-term downward,Above long MA,0.9115794470800873,False,False,False,57.3,normal
2024-08-07,MSFT,408.6400146484375,410.0799865722656,397.4700012207031,398.42999267578125,20650900,yfinance,-0.002952860836906157,428.9939956665039,436.68079956054686,404.8184001159668,24027440.0,0.014515581135430033,-0.14785269322393058,Short-term downward,Above long MA,-0.18426219723802734,False,False,False,44.1,normal
2024-08-08,MSFT,402.44000244140625,405.8599853515625,399.94000244140625,402.69000244140625,20203000,yfinance,0.010691990673231233,426.3934951782227,436.1281994628906,405.19850006103513,23882030.0,0.01448995769964307,-0.13874154216766188,Short-term downward,Above long MA,0.8559663732167472,False,False,False,53.1,normal
2024-08-09,MSFT,404.0299987792969,408.04998779296875,402.260009765625,406.0199890136719,19276700,yfinance,0.008269354968031939,424.0169952392578,435.6651989746094,405.5819999694824,24029650.0,0.014821695353443815,-0.13161949026062647,Short-term downward,Above long MA,0.6658994557333497,False,False,False,51.3,normal
2024-08-12,MSFT,407.05999755859375,408.760009765625,404.239990234375,406.80999755859375,16762900,yfinance,0.0019457380579734895,421.6594955444336,435.50799865722655,405.9633999633789,24146325.0,0.014846877780024663,-0.12992984925402418,Short-term downward,Above long MA,0.19723967847964938,False,False,False,44.4,normal
2024-08-13,MSFT,409.5899963378906,414.95001220703125,409.57000732421875,414.010009765625,19414300,yfinance,0.017698710086381908,419.8839965820313,435.4855987548828,406.33009994506835,24258255.0,0.015665418281014754,-0.11453072990115665,Short-term downward,Above long MA,1.3797017596004841,False,False,False,59.4,normal
2024-08-14,MSFT,414.79998779296875,417.7200012207031,412.45001220703125,416.8599853515625,18267000,yfinance,0.00688383256132119,418.5509963989258,435.5523986816406,406.774949798584,24082705.0,0.015682451100532478,-0.1084353077076009,Short-term downward,Above long MA,0.5333642611080359,False,False,False,50.3,normal
2024-08-15,MSFT,419.79998779296875,421.1099853515625,417.6600036621094,421.0299987792969,20752100,yfinance,0.010003391004818063,417.58399658203126,435.6515985107422,407.2310498046875,24080570.0,0.0159104106355558,-0.09951663748450978,Short-term downward,Above long MA,0.778090632136559,False,False,False,53.2,normal
2024-08-16,MSFT,420.6000061035156,421.3399963378906,417.29998779296875,418.4700012207031,22775600,yfinance,-0.006080321036543768,416.6519973754883,435.5407983398438,407.63684982299804,24172330.0,0.015890039867288132,-0.10499186541667038,Short-term downward,Above long MA,-0.4442415534684525,False,False,False,49.2,normal
2024-08-19,MSFT,418.9599914550781,421.75,416.4599914550781,421.5299987792969,15234000,yfinance,0.007312346284482851,415.5814971923828,435.48099853515623,408.0539498901367,24143590.0,0.015637956031153494,-0.09844725600916804,Short-term downward,Above long MA,0.5846265858851861,False,False,False,49.0,normal
2024-08-20,MSFT,421.70001220703125,425.8599853515625,421.6400146484375,424.79998779296875,16387600,yfinance,0.007757428944894507,414.5789962768555,435.4999981689453,408.44759979248045,24307615.0,0.015733966889512088,-0.0914535246575845,Short-term downward,Above long MA,0.5985424561609622,False,False,False,49.0,normal
2024-08-21,MSFT,424.0799865722656,426.3999938964844,421.7200012207031,424.1400146484375,16067300,yfinance,-0.0015536091419402487,414.34099731445315,435.42539855957034,408.8266998291016,23770690.0,0.013594636999678694,-0.09286505076755402,Short-term downward,Above long MA,-0.10839829515205945,False,False,False,33.4,normal
2024-08-22,MSFT,424.3599853515625,426.7900085449219,414.6099853515625,415.54998779296875,19361900,yfinance,-0.02025280935256457,414.19849700927733,435.0827984619141,409.14044982910156,23241595.0,0.013229531654914608,-0.11123708195140714,Short-term downward,Above long MA,-1.4981717760865674,False,False,False,50.8,normal
2024-08-23,MSFT,416.9800109863281,419.260009765625,412.0899963378906,416.7900085449219,18493800,yfinance,0.0029840471384416922,413.77449798583984,434.59739868164064,409.4417498779297,22987095.0,0.0126672639661955,-0.108584971509051,Short-term downward,Above long MA,0.25663893669473,False,False,False,35.7,normal
2024-08-26,MSFT,416.3699951171875,417.2799987792969,411.3399963378906,413.489990234375,13152800,yfinance,-0.007917700143695305,413.1124969482422,434.0355987548828,409.70654983520507,22888445.0,0.01271569177125689,-0.11564292840822599,Short-term downward,Above long MA,-0.6364963818907311,False,False,False,42.5,normal
2024-08-27,MSFT,412.8599853515625,414.3599853515625,410.25,413.8399963378906,13492900,yfinance,0.0008464681413864472,412.65849609375,433.46099853515625,409.9597497558594,21928710.0,0.012602384072022287,-0.11489434832151357,Short-term downward,Above long MA,0.06577080933458185,False,False,False,32.7,normal
2024-08-28,MSFT,414.8800048828125,415.0,407.30999755859375,410.6000061035156,14882700,yfinance,-0.007829089172254888,412.27099609375,432.7055987548828,410.20929977416995,20528275.0,0.012497728281130436,-0.1218239193953713,Short-term downward,Above long MA,-0.6222316684388498,False,False,False,42.0,normal
2024-08-29,MSFT,414.94000244140625,422.04998779296875,410.6000061035156,413.1199951171875,17045200,yfinance,0.006137333113035881,412.0714965820313,432.04119873046875,410.4265496826172,19865715.0,0.01258248276568365,-0.11643426025680037,Short-term downward,Above long MA,0.4936075995397383,False,False,False,39.8,normal
2024-08-30,MSFT,415.6000061035156,417.489990234375,412.1300048828125,417.1400146484375,24308300,yfinance,0.00973087620731028,412.5039978027344,431.4699987792969,410.6788497924805,19609235.0,0.01181894754125885,-0.1078363914223387,Short-term downward,Above long MA,0.8050786169558659,False,False,False,39.7,normal
2024-09-03,MSFT,417.9100036621094,419.8800048828125,407.0299987792969,409.44000244140625,20313600,yfinance,-0.018459059156721636,413.21849822998047,430.66319885253904,410.8746998596191,18589455.0,0.009964628814969838,-0.12430489225054808,Short-term downward,Above long MA,-1.4287057756092378,False,False,False,40.1,normal
2024-09-04,MSFT,405.9100036621094,411.239990234375,404.3699951171875,408.8999938964844,15135800,yfinance,-0.0013188954222888016,413.68299865722656,429.8877984619141,411.0708497619629,18098920.0,0.0097305784413309,-0.1254598425194795,Short-term downward,Above long MA,-0.06361894222057196,False,False,False,22.9,normal
2024-09-05,MSFT,407.6199951171875,413.1000061035156,406.1300048828125,408.3900146484375,14195500,yfinance,-0.001247197984003856,414.1809997558594,429.0365985107422,411.2319497680664,17776150.0,0.009699738408415516,-0.1265505672408196,Short-term downward,Above long MA,-0.04389852056891586,False,False,False,22.7,normal
2024-09-06,MSFT,409.05999755859375,410.6499938964844,400.79998779296875,401.70001220703125,19609500,yfinance,-0.016381405522770565,414.1315002441406,428.02739868164065,411.391199798584,17746475.0,0.010193683528140022,-0.14085889660248163,Short-term downward,Above long MA,-1.2133543257819068,False,False,False,40.6,normal
2024-09-09,MSFT,407.239990234375,408.6499938964844,402.1499938964844,405.7200012207031,15295100,yfinance,0.010007440606200513,414.1165008544922,427.08479858398437,411.5325997924805,17547395.0,0.010275632080381774,-0.13226109303788536,Short-term downward,Above long MA,0.917419771492075,False,False,False,37.7,normal
2024-09-10,MSFT,408.20001220703125,416.3299865722656,407.70001220703125,414.20001220703125,19594300,yfinance,0.020901141084526342,414.4860015869141,426.4297985839844,411.73824981689455,17688965.0,0.011287587524640624,-0.11412435971893753,Short-term downward,Above long MA,1.7278030689249326,False,False,False,43.5,normal
2024-09-11,MSFT,415.5,423.989990234375,409.5799865722656,423.0400085449219,19266900,yfinance,0.02134233722202805,414.93750152587893,425.75599853515627,411.9641998291016,17681595.0,0.011597109691070324,-0.09521770306727895,Short-term downward,Above long MA,1.6948888453645896,False,False,False,42.1,normal
2024-09-12,MSFT,423.30999755859375,427.3699951171875,419.75,427.0,17395700,yfinance,0.009360796556096007,415.44450225830076,425.1103985595703,412.21204986572263,17638030.0,0.011674607490332813,-0.08674822005813454,Short-term downward,Above long MA,0.7806001263894508,False,False,False,35.1,normal
2024-09-13,MSFT,425.8299865722656,431.8299865722656,425.4599914550781,430.5899963378906,15874600,yfinance,0.00840748556883053,415.9225021362305,424.50679870605467,412.4719499206543,17394155.0,0.01161706540381363,-0.07907006889756452,Short-term downward,Above long MA,0.6878767222941677,False,False,False,32.3,normal
2024-09-16,MSFT,430.6000061035156,433.5299987792969,428.2200012207031,431.3399963378906,13834700,yfinance,0.0017417961549934802,416.56600189208984,423.78239868164064,412.7151498413086,16947110.0,0.011490491665267208,-0.0774659966845519,Short-term downward,Above long MA,0.16989180097631296,False,False,False,23.3,normal
